#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A3723A
#Date Time: 2018-01-28 23:22:27.959

Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (°)
102.27478610540501,39.434420706292336,-53.980595977478885
105.29212593049729,39.322871047231352,-54.728309772012665
108.39848417319583,39.22786855617025,-55.441629009036092
111.59648708017168,39.113681784353318,-56.240497179592225
114.88883837837339,38.983162545404539,-57.021855808297772
118.27832156086949,38.864549499328959,-57.780475843810933
121.767802240134,38.741605675294352,-58.523652664735948
125.3602305707536,38.613811401043911,-59.153610708410085
129.0586437436161,38.476862745847924,-59.810821085222642
132.86616855367708,38.360753691091375,-60.514468846128736
136.78602404348769,38.208219698018837,-61.260535918960926
140.82152422470617,38.08736553695735,-61.948977401994583
144.97608087990696,37.914577982312309,-62.51415977784584
149.25320644704246,37.739089188113724,-63.303543088850134
153.65651698901024,37.567688342793325,-63.851207730923321
158.18973525082194,37.385958277893465,-64.631809175730837
162.8566938069732,37.168179914025018,-65.197541449564639
167.66133830166032,36.973235097043457,-65.82378646564969
172.60773078459889,36.763622123309872,-66.120384319915388
177.70005314524818,36.537522106057779,-66.831012478700927
182.94261064836195,36.325667259662609,-67.375873363153062
188.33983557383633,36.117309948299486,-68.066245639240037
193.89629096395223,35.919247752613394,-68.495099852412977
199.61667448115904,35.702228044941663,-69.14212623140385
205.50582237968214,35.481441581049936,-69.644450319762086
211.56871359429192,35.25081015284271,-70.247353427900208
217.8104739497104,35.046129025934768,-70.723840299426513
224.23638049419742,34.826678432934727,-71.185733108470998
230.85186596099081,34.58640059150666,-71.781189620081975
237.66252336137035,34.377765367449967,-72.200976197880564
244.6741107132242,34.154211059663574,-72.630308884593489
251.89255590912259,33.939511409004041,-73.032909490462799
259.32396172800742,33.69627745037657,-73.627180981248799
266.97461099474123,33.454485591145513,-73.983069090126293
274.85097189187155,33.249840011116,-74.332518883552211
282.95970342810784,32.993837158852777,-74.95373618948372
291.30766106812752,32.783122716161309,-75.300730210328638
299.90190252847628,32.546610879067728,-75.776145211289958
308.74969374446158,32.324192179161777,-76.108601476075009
317.85851501307934,32.072823976638823,-76.439297118465561
327.23606731717587,31.854924915065613,-76.869291087073691
336.8902788361824,31.614364953792276,-77.282480618958914
346.82931164893552,31.380479923337884,-77.50882929081159
357.0615686342415,31.150696371462967,-77.974506751217902
367.59570057502839,30.910435825850904,-78.302168442780939
378.44061347208066,30.683034496464398,-78.635440865361659
389.60547607355227,30.442994557170572,-79.057871105384265
401.09972762661107,30.207736159891205,-79.16080881151403
412.93308585778084,29.950398253430436,-79.401593688886592
425.11555518871523,29.731336116625691,-79.793757401063289
437.65743519436239,29.480358439309807,-80.09980741311881
450.56932931065813,29.234779816457817,-80.497429306026376
463.86215379912085,28.997964493483103,-80.771380438809686
477.54714697592203,28.751169244250441,-80.930238408074217
491.63587871323034,28.508096961199492,-81.347585650403303
506.14026022087768,28.251825403383499,-81.484769031237107
521.07255411659003,28.036087204426945,-81.826157890715606
536.44538479333505,27.777853674706869,-82.001060907559975
552.27174909250562,27.540081132799337,-82.373393665609598
568.56502729201179,27.31477224197301,-82.436920871765949
585.33899441852145,27.061756001617052,-82.740788561095769
602.60783189346307,26.82084030755421,-82.809016309079823
620.38613952258618,26.574855983238702,-83.248551558857343
638.68894783926885,26.317747469713421,-83.409575853747043
657.53173081195177,26.086338084449672,-83.648853171431668
676.93041892650092,25.825720190025553,-83.916439715410775
696.90141265449836,25.570903814092244,-84.169485935379043
717.4615963189101,25.364973249823727,-84.358291517398015
738.62835236879721,25.088248751012365,-84.50877250147083
760.41957607517497,24.857912766178622,-84.943109880021126
782.85369066043381,24.602931401372974,-85.135561718533268
805.94966287411251,24.382649091114047,-85.279633452979525
829.72701902818528,24.158433096961865,-85.478797068191454
854.20586150543897,23.926571768849321,-85.623942651458748
879.40688575487025,23.648964801076602,-85.944421105266656
905.35139778850146,23.388473790929567,-86.021738710402332
932.06133219437686,23.139292979582379,-85.92406840182025
959.55927068099891,22.928697177402114,-86.338369966998187
987.86846116885226,22.665201252383433,-86.359095480850712
1017.0128374451875,22.403757222624421,-86.740936138306722
1047.0170393986482,22.161019905474475,-86.874596715600745
1077.9064338508847,21.935472466829161,-86.873516032837358
1109.7071360027292,21.637697594881963,-87.233711923557166
1142.4460315130998,21.431542214764441,-87.202330365735946
1176.1507992292668,21.221836700677088,-87.412731733683032
1210.849934587724,20.934339781885125,-87.626178675068005
1246.5727737054399,20.662839493801883,-87.890886611622989
1283.3495181818432,20.424893766475215,-88.126244619404744
1321.2112606325438,20.149076196507959,-88.288748930920661
1360.1900109763337,19.961425303692238,-88.413832088669835
1400.3187234977377,19.69283414782986,-88.553855945045058
1441.631324707949,19.459873308531016,-88.815181657806789
1484.1627420277478,19.235318404098209,-88.940571730821034
1527.9489333166091,18.945547339893519,-88.82287317847846
1573.02691727301,18.72118825092511,-88.994755109158348
1619.4348047315918,18.478067115208315,-89.360778464151764
1667.2118308836834,18.230835450989801,-89.189746793290468
1716.3983884483798,17.991526104124048,-89.454021039298212
1767.0360618222692,17.710116185894663,-89.692039043657942
1819.1676622366274,17.479038229547207,-89.875153120696496
1872.8372639518511,17.197723755104644,-90.098958529143175
1928.0902415197068,16.978469730140805,-90.135267035742402
1984.973308144883,16.732842497089738,-90.36454371334483
2043.5345551783257,16.478970192952051,-90.61409088182215
2103.8234927756848,16.194453652881336,-90.68862071606118
2165.8910917553103,15.943297233950659,-90.901964891672961
2229.789826691122,15.733306734023348,-90.999916884113759
2295.5737202768514,15.466441877721435,-91.245022356518731
2363.2983889990946,15.219897280356777,-91.16595139040237
2433.0210901578607,14.98902586147568,-91.659168205252797
2504.800770274298,14.735965182590153,-91.581900512640331
2578.6981149265944,14.494000063809453,-91.745796954743867
2654.775600056113,14.223988673150807,-92.089204344634709
2733.0975447872183,13.99809345782036,-92.12689524971475
2813.7301658053634,13.772775891462942,-92.353626107123546
2896.7416333394872,13.492494013869756,-92.318065506303455
2982.2021287960192,13.228946309896434,-92.73185562986572
3070.1839040931854,13.03865274623297,-92.99931402058111
3160.7613427458659,12.72657723795442,-93.219876466999992
3254.0110227525352,12.503528191377738,-93.366194914945979
3350.0117813375709,12.234114239485805,-93.38839437555373
3448.8447816035509,11.963722246414141,-93.722924137510176
3550.5935811499926,11.751113399528361,-93.832220741499498
3655.3442027164892,11.497615170158396,-94.026401130982862
3763.1852069099377,11.244999526104948,-94.358012424187123
3874.2077670774647,10.978122056276733,-94.534417858769729
3988.5057463881958,10.742787024080812,-94.678357605860214
4106.1757771891826,10.522060341899106,-94.614865443868098
4227.3173427024431,10.258557595410942,-94.776778828972454
4352.0328611323184,10.010215080288889,-94.947256628297495
4480.427772254131,9.765312528146346,-95.185622396961818
4612.6106265574354,9.4966389563565929,-95.561041189488833
4748.693177019215,9.1888987456816089,-95.863912837455217
4888.7904735845441,8.9830303242214775,-96.006614871446644
5033.0209604347128,8.7378630482010138,-96.168914746433785
5181.5065761249107,8.4619782496134448,-96.676037394510985
5334.372856676282,8.2471179126442351,-96.637638326625151
5491.749041709345,7.9877247149755721,-96.946882249393695
5653.7681837086793,7.7240151748914077,-97.227860543303109
5820.5672605110785,7.464196997313798,-97.829140843051505
5992.2872911124568,7.2307854296328955,-97.956608173615905
6169.0734548912251,6.939331817673235,-98.267728372020272
6351.0752143491263,6.6715509528614811,-98.376881618482031
6538.4464414731101,6.4269456014535855,-98.956664740616958
6731.3455478252718,6.2043372587010079,-99.138500398248894
6929.9356184706394,5.9466927977027426,-99.337705202735805
7134.3845498562077,5.7194246218783364,-99.500077910249871
7344.8651917577226,5.388256253849157,-100.17179738744991
7561.5554934141364,5.1589463367037425,-100.19743961351375
7784.6386539734876,4.8772386488716926,-100.79706889753794
8014.3032773771474,4.6268884849098892,-101.08131412303868
8250.7435318136359,4.3844429323393657,-101.8030261552873
8494.1593138765529,4.163083076703308,-101.74316110146356
8744.7564175656844,3.884194027290051,-102.35111770953699
9002.7467082738913,3.6474730644374755,-103.00957035544553
9268.3483019071391,3.3663900583637614,-103.09369728071056
9541.7857492888452,3.0392213913786166,-103.87188355532282
9823.2902260047122,2.8537215881672964,-104.29770833786391
10113.099727848285,2.5799499593549182,-104.95479229810228
10411.459272032707,2.3586829289649272,-105.11608968782738
10718.621104338627,2.0156800790636979,-105.33207301367941
11034.844912373441,1.7990968946011865,-105.84379811878154
11360.398045122191,1.4908106560092818,-106.46625130217038
11695.55573897571,1.2903524750175552,-107.27862331290265
12040.601350427101,0.98202902998385766,-107.40731807109358
12395.826595633316,0.77156352207227696,-107.87489725585687
12761.531797044319,0.49679437626517464,-108.55474608886178
13138.026137308409,0.15666245763952308,-109.41679501220412
13525.627920668303,-0.065128437127843164,-109.66875768362181
13924.664842068991,-0.327149874116621,-110.35048222865936
14335.47426420494,-0.71065443979345533,-110.48056592436984
14758.403502740764,-0.88660170524351556,-111.62080982806141
15193.810119946585,-1.146274825459878,-112.20544854928021
15642.062226996306,-1.4212506891043946,-112.37260618703364
16103.538795184368,-1.7877964409051341,-113.31202584688464
16578.629976324104,-2.1003510337098792,-114.51297750196392
17067.737432598609,-2.3170103546720258,-113.8076039642105
17571.27467614293,-2.7412180705341505,-115.85454267149376
18089.667418644687,-3.0465053019779642,-115.62599204279785
18623.353931258862,-3.2052691928457033,-116.90671570371684
19172.785415140588,-3.4658970195648746,-117.46486870200994
19738.426382909845,-4.0219119000734818,-119.05498017760709
20320.755051370015,-4.2391280124477309,-118.65164763718134
20920.263745812612,-4.2829567012996055,-119.08881245656747
21537.459316249908,-4.7051535591451339,-120.61434487139736
22172.863565927393,-5.0397942742351081,-121.32300596155441
22827.013692478264,-5.3020585260721322,-121.43931071406638
23500.462742093092,-5.6058787000616537,-122.96025685692248
24193.780077088439,-5.8933143443968135,-123.3319112252088
24907.551857269838,-6.3190230706796688,-124.32058207936964
25642.381535496108,-6.5970343780478489,-126.28232820200398
26398.890367863918,-7.0612862003566477,-125.72754325090722
27177.717938943973,-7.1435863063450942,-127.00319726978128
27979.522702512881,-7.7105228830660097,-127.96174708625635
28804.982538237811,-7.8292355891941599,-129.16689318447879
29654.795324784664,-8.4111629922245719,-131.91240055630988
30529.679529834189,-8.4795858587736639,-130.7037822325307
31430.374817504999,-8.9598709174429754,-131.9161030398898
32357.642673696861,-9.2763140947832685,-133.52215569935339
33312.267049883128,-9.5256911935161206,-132.67098193163446
34295.055025896472,-10.069443537731972,-134.93786769659519
35306.837492268263,-10.257470625116042,-134.66258721083611
36348.469852698669,-10.590745522181441,-137.72001039393314
37420.832747251065,-10.988756201758802,-138.41479379067593
38524.832796882423,-11.460690077380422,-139.61022105215471
39661.403369939013,-11.544508834563301,-140.27723554395263
40831.505371265499,-11.908460536226482,-140.72121771280138
42036.128054594526,-12.314454675314783,-141.38342095557181
43276.289858903692,-12.611160164026604,-141.1607355321747
44553.039269446963,-13.210282184102926,-142.97901554433557
45867.455704188396,-13.681434080182784,-144.81436849506011
47220.650426387838,-14.244773946131248,-146.1399516194995
48613.767484109834,-14.736544801084301,-143.77281413787151
50047.98467745028,-14.212007264613815,-147.1310454217103
51524.514554298454,-14.815899451220085,-152.65644498677301
53044.605435476318,-15.684630943048614,-150.77942834608996
54609.54247012164,-15.876601354274531,-152.50520019775229
56220.648722207625,-16.2642629293147,-153.57384109559715
57879.28628911703,-16.387598538482003,-153.99640883693019
59586.857453216981,-17.171435231955424,-157.76200016651305
61344.805867407762,-16.755947009857277,-158.36379933402367
63154.617775648083,-17.86709582566484,-160.75414851121516
65017.823269488588,-17.827848206920621,-160.32484980829418
66935.997581675998,-18.806124609257239,-166.06095820924958
68910.762417921476,-19.318199126638337,-164.03031311161155
70943.78732795929,-19.709532989768007,-166.19084339544219
73036.791117054745,-18.638755071144899,-170.62541677032152
75191.543299154888,-20.029966128185986,-164.6573556072932
77409.865592910472,-20.033307510180155,-166.52905522920906
79693.633461833902,-20.706888152250713,-171.21179450141207
82044.777699895596,-21.027424280151891,-167.36580345168113
84465.286063898602,-21.658629099451542,-178.13755065859675
86957.204954012588,-22.543093329977744,179.26676210621517
89522.641143886838,-21.041807468854785,-176.92278899514849
92163.76356180635,-23.288692791848426,177.47184387481232
94882.805124394814,-23.610683966819931,179.13546783918025
97682.064624417282,-24.102496274482824,-167.22455915466236
100563.90867427671,-24.520461579655141,-179.86185000331301
103530.77370684819,-23.770060994621719,175.69653510698629
106585.16803534239,-26.312152764053884,-178.95583289634334
109729.67397393963,-25.153958777456982,169.37937174935652
112966.95002098756,-24.688433186417299,166.06758192382767
116299.73310660808,-25.618054242442319,160.98435247021627
119730.84090661403,-26.262630212285423,149.14526312499299
123263.17422469115,-28.03768274863382,166.35556132102829
126899.71944486065,-25.940617021555177,169.40179977751728
130643.55105629432,-26.201692029961588,165.67110830155582
134497.83425261793,-26.480809274231852,148.94857008107999
138465.82760789967,-28.67847929013719,149.58017936968645
142550.88583158652,-24.76983569866297,137.79276548603622
146756.4626047177,-29.489021276172092,125.45243049744285
151086.11349981264,-28.654178994227657,153.84213113120424
155543.49898690218,-28.209870091840678,128.23608264365902
160132.38752824525,-27.878707713754114,152.86656485942763
164856.65876434589,-27.05615229211627,129.70984430681671
169720.30679396563,-25.206402868495314,128.14959405158223
174727.44355090355,-25.164424146132486,122.83911111957937
179882.30228039905,-28.478990136660745,124.25897229952461
185189.24111809648,-28.294186441027392,127.62482112687067
190652.74677459715,-28.306072333535859,115.55259975820145
196277.43832871475,-30.309955270934577,87.466829284705312
202068.0711326396,-24.51526903901712,100.64113767451906
208029.54083231473,-29.773447705554169,111.83323886940167
214166.88750642195,-23.400668688656665,126.33805868123653
220485.29992747778,-26.081764348089202,105.22954592613428
226990.11994864105,-24.359756579964802,115.74139138888913
233686.84701994172,-25.118818786236027,107.52615478248643
240581.14283774825,-26.791132935078434,96.711746321285887
247678.83613140578,-28.45517230360716,86.684183118789406
254985.92759109,-23.579465964498748,107.78928996841691
262508.59494104475,-23.483510530625821,100.16571570452898
270253.1981624912,-28.729567904473072,102.90216808820816
278226.28487062553,-23.215113086745703,99.684862133625018
286434.59585024923,-25.970295462577337,96.281595181829985
294885.07075471384,-23.167262260833141,94.142347749174561
303584.85397299792,-22.805813408624243,100.83286618860416
312541.30066987535,-25.585197206599069,94.067734870995452
321761.98300428275,-24.115168964875974,84.338614372854337
331254.69653114327,-22.863198131293284,82.891244916570969
341027.46679205808,-24.139242954001695,90.165243604295597
351088.55610043934,-21.972349726588114,83.111593680688159
361446.47052681888,-24.428549778925404,87.600746849173618
372109.96709024056,-21.853775649613208,74.32746613818091
383088.06116181432,-23.244659390302758,82.766160181472515
394390.03408669244,-22.20128657557613,80.835541985751973
406025.4410309114,-24.552381078138449,84.964374401838739
418004.11905973352,-22.784557601672653,70.630798275095685
430336.19545431773,-21.153926410826799,93.180317646774085
443032.09627375199,-22.026220119061076,74.902823770104021
456102.55516968371,-20.885239582815771,72.635740408011742
469558.62246100587,-19.978259620159491,76.997367440379833
483411.67447625974,-22.39721523262854,77.725514565904689
497673.42317166727,-20.726448614264523,83.573309869804348
512355.92603291344,-20.576469013394668,85.357243909851064
527471.59626905515,-19.716642425755929,71.726836579092037
543033.21330717264,-19.133295867449789,74.908898224573861
559053.93359663873,-19.009726658624935,61.561970802004389
575547.30173213629,-19.026828590359532,63.410575826246159
592527.26190483314,-18.858047990615063,57.256332632294473
610008.16969139024,-19.757154260309559,54.443053809749244
628004.80419077352,-20.105868500870937,59.584663954525126
646532.3805191298,-18.360260785951429,66.023274443678019
665606.56267328921,-19.767889769672916,53.07617888871571
685243.47677377122,-19.567166017755838,58.271682012643979
705459.7246984886,-18.528784995805648,54.928103979996337
726272.39811867767,-18.383012245344471,55.360372089368227
747699.09294892068,-18.997511382396908,46.80245458429161
769757.92422347504,-19.119726996297427,44.764336488253377
792467.54141149123,-19.068248149082436,47.761802674874616
815847.14418406179,-18.119811458534155,49.021286247920287
839916.49864643603,-18.672483348136883,40.080445129084396
864695.95404912159,-18.568113314547418,49.39990468166053
890206.45999200165,-19.552606544090562,40.609645800890696
916469.58413601259,-18.3401374287129,43.671547881460484
943507.53043735784,-18.254415097177187,40.403567494466444
971343.15791967046,-18.075458600875809,36.86825774050903
1000000,-18.151948968963939,37.836585594719601
